file_path,ground_truth,checkpoint_pred,transformer_v2_pred,tesseract_pred,checkpoint_wer,transformer_v2_wer,tesseract_wer,checkpoint_cer,transformer_v2_cer,tesseract_cer
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1391.jpg,mix,mix,office,,0,1,1,0,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/525.jpg,avril,avril,girl,,0,1,1,0,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1997.jpg,stri,stri,skill,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1947.jpg,trouv tract,trouvbasé,least total,,1,1,1,0.4545,0.8182,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1481.jpg,sustain,sustain,suddenly,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1429.jpg,Place,Place,difference remember remember run run run run,,0,1,1,0,0.9545,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2299.jpg,cram,cram,seem,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4240.jpg,receiving,reconte,husband,,1,1,1,0.6667,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2349.jpg,bercul,bercul,Democrat,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1779.jpg,illusion,illusion,fill same,,0,1,1,0,0.5556,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/815.jpg,ascar,asser,occur,,1,1,1,0.4,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2685.jpg,weh Ent,wahCrif,walk girl,,1,1,1,0.7143,0.7778,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2514.jpg,farms,farms,form,,0,1,1,0,0.4,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1497.jpg,système Demand,systèmeDement,audience Democrat,,1,1,1,0.2143,0.7059,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3601.jpg,présenter,présenter,production,,0,1,1,0,0.7,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2941.jpg,redemption Democra,redamptionBeneco,relationship Democrat,redemption Democra,1,1,0,0.3889,0.4286,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1752.jpg,Ear,Ear,Democrat,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1881.jpg,meal cro,medoc,myself cost,,1,1,1,0.625,0.6364,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/931.jpg,install,install,itself,,0,1,1,0,0.5714,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2679.jpg,traitée,traitée,building,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2206.jpg,Constru,Constru,Democrat,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2859.jpg,cities,obes,address,,1,1,1,0.6667,0.7143,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3919.jpg,physi ouch,physiouch,affect south,,1,1,1,0.1,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2016.jpg,Eight,Eght,ability,,1,1,1,0.2,0.7143,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3541.jpg,ass,ass,class,,0,1,1,0,0.4,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1392.jpg,Types,Types,TV those,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3259.jpg,professeur,professeur,production,,0,1,1,0,0.7,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1792.jpg,él,él,different remember run run run run,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1280.jpg,négl,négl,model,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1940.jpg,merch,merch,media,,0,1,1,0,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/820.jpg,titive,tikve,full place,titive,1,1,0,0.3333,0.9,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3411.jpg,constant,encesse,should,,1,1,1,0.875,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1199.jpg,rov,rov,right remember run run run run,,0,1,1,0,0.9667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3223.jpg,décis,décis,discuss,,0,1,1,0,0.5714,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2140.jpg,passé,passé,financial,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2122.jpg,rec,rec,rise,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2567.jpg,rencontrer,rencontrer,region conference,,0,1,1,0,0.5294,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2957.jpg,démons,démons,difference,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1056.jpg,incap,incap,through,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2434.jpg,rules,relles,million,,1,1,1,0.3333,0.8571,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3712.jpg,Novembre Armenia,NoumenceAntence,business American,,1,1,1,0.625,0.7059,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3295.jpg,Arab,Arab,likely,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1482.jpg,warehouse,warehouse,international remember run run run run run,,0,1,1,0,0.9048,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4097.jpg,TC,TC,difference,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3983.jpg,rit,rit,difference,,0,1,1,0,0.9,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3343.jpg,link,link,this,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4512.jpg,provider democracy,expossiondépendation,themselves democratic if run run,,1,1,1,0.85,0.6875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/180.jpg,rances esty,inessady,remain early,,1,1,1,0.6364,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2923.jpg,route,route,middle,,0,1,1,0,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2980.jpg,vity Jas,vitylas,offer like,,1,1,1,0.25,0.9,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3041.jpg,ray,ray,fight,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2529.jpg,Kar Some,KarSame,list same,,1,1,1,0.25,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3572.jpg,investisse,investisse,business,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/522.jpg,ior,ior,difference remember,,0,1,1,0,0.8947,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2522.jpg,advant,advant,also girl,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1679.jpg,irty,irty,office,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3644.jpg,parad,pered,general,parad,1,1,0,0.4,0.7143,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3206.jpg,Gren,Gren,green,,0,1,1,0,0.4,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/292.jpg,Are,Arc,difference,,1,1,1,0.3333,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3809.jpg,lourde,lourde,beautiful,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/770.jpg,4),4),difference difference,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1407.jpg,mont,mont,myself,,0,1,1,0,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1228.jpg,programm,programm,program remember,,0,1,1,0,0.5,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/550.jpg,Modern renouvelables,Mademremouvables,industry responsibility,,1,1,1,0.35,0.7391,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/72.jpg,loose,loose,thousand,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3066.jpg,ication perp,sectionpring,investment pretty,,1,1,1,0.6667,0.6471,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1985.jpg,Rest,best,food,,1,1,1,0.25,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4461.jpg,voy,voy,light,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2023.jpg,mains,mains,politics,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1898.jpg,où,où,allow,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2318.jpg,Prevention,Prevention,Republican,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4500.jpg,hoped ovic,howedoric,financial artist,hoped ovic,1,1,0,0.3,0.875,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2379.jpg,Germ,Germ,country,,0,1,1,0,0.8571,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1229.jpg,oct,act,affect,,1,1,1,0.3333,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/111.jpg,usion,usion,design,,0,1,1,0,0.5,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4192.jpg,çants miles,lingal,life full,,1,1,1,0.8182,0.8182,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1363.jpg,register,register,magazine,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1187.jpg,concernée,concernée,agreement car run run run run run run,,0,1,1,0,0.8919,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/544.jpg,Us,Us,like,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4175.jpg,bie,bie,blue,,0,1,1,0,0.5,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2196.jpg,sémin,sémin,authority,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3557.jpg,PHP,pat,might,,1,1,1,1,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3941.jpg,ster,ster,effort,,0,1,1,0,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/211.jpg,Sabb,sable,follow,,1,1,1,0.6,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2566.jpg,ce,ce,off,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3970.jpg,rares,rares,class,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4178.jpg,Portuguese,tttriuusssuss,Republican,,1,1,1,0.7692,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1818.jpg,demi,demi,identify,,0,1,1,0,0.625,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/332.jpg,révélation,révidation,institution,,1,1,1,0.2,0.6364,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1828.jpg,harmony,harmony,community,,0,1,1,0,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2549.jpg,Ethereum victoire,Ethereumvictaire,television station,Ethereum victoire,1,1,0,0.1176,0.8333,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3831.jpg,exchanged,exchanged,so commercial,,0,1,1,0,0.9231,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1516.jpg,replace,replace, ⁇  a,,0,1,1,0,0.8571,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3451.jpg,rain railway,ronrailleary,really military,rain railway,1,1,0,0.5,0.6,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1322.jpg,wo,wo,girl,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1772.jpg,sémin,sémin,authority,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3172.jpg,explorer,explorer,military,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3448.jpg,oton,apper,dinner,,1,1,1,1,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1325.jpg,ous,ous,final,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/801.jpg,/201,rept,might,,1,1,1,1,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1502.jpg,imported,imported,impact lead,,0,1,1,0,0.4545,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2374.jpg,agner,agner,common,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2600.jpg,dont,dont,during international remember,,0,1,1,0,0.8966,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3245.jpg,24,24,adult commercial remember,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4055.jpg,certains,certains,candidate,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3982.jpg,emeter,emeter,campaign,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1344.jpg,rév,He,difference,,1,1,1,1,0.9,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/536.jpg,suppose prise,supposeprés,suggest thus,,1,1,1,0.2308,0.6154,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/193.jpg,icity MSF,supHat,skin field,,1,1,1,1,0.9,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3783.jpg,enquête,enquête,candidate,,0,1,1,0,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1526.jpg,?? communs,communs,fly community,,0.5,1,1,0.3,0.4615,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4010.jpg,prend,prend,general remember if run run run run,,0,1,1,0,0.9143,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2908.jpg,neur,neur,model,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1051.jpg,Acc tip,parting,focus five,,1,1,1,0.8571,0.7,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2819.jpg,Bro,Bro,deep,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1591.jpg,Créateur,Créateur,traditional,,0,1,1,0,0.8182,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2588.jpg,conceived felt,consencedfant,commercial full,,1,1,1,0.4286,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3880.jpg,utilisés,utilisés,address,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1960.jpg,FP,19,why,,1,1,1,1,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2502.jpg,Industrial,industral,husband,,1,1,1,0.2,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3893.jpg,drame,drame,determine,,0,1,1,0,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1485.jpg,rable,pats,adult,,1,1,1,0.8,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3911.jpg,locked,locked,food pull,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/651.jpg,vieille,viedle,middle,,1,1,1,0.2857,0.5714,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4526.jpg,épous,épous,discuss remember remember run run run run run,,0,1,1,0,0.9556,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1419.jpg,Vic,Vic,office,,0,1,1,0,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2338.jpg,Shop,Shop,although,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4079.jpg,polic,polic,public,,0,1,1,0,0.3333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4572.jpg,(201,ags,office,,1,1,1,1,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2898.jpg,appel ilé,appeliti,myself off,,1,1,1,0.3333,0.7,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4506.jpg,unes,cans,carry,,1,1,1,0.75,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4555.jpg,decisive,éteure,discuss a,th Seat,1,1,1,0.875,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3000.jpg,exercé,exercé,skill kid,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4098.jpg,sk,sk,adult,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2138.jpg,Sy,Sy,air,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1656.jpg,teachings,teachings,Republican,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2562.jpg,Pays,Pays,happy,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3430.jpg,Pers,Pers,affect,,0,1,1,0,0.8333,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2972.jpg,ronom,ronom,attorney,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1475.jpg,expected,expected,respond bad,,0,1,1,0,0.7273,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1488.jpg,Provence,Provence,remember,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1109.jpg,régional,ression,administration career,,1,1,1,0.625,0.7619,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2917.jpg,bec,bec,best,,0,1,1,0,0.5,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3825.jpg,occurs,accurs,beautiful remember run run run run,,1,1,1,0.1667,0.9412,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1213.jpg,Egypte,parte,Congress,,1,1,1,0.6667,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1551.jpg,héros,héros,Mrs,,0,1,1,0,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3803.jpg,diplom,diplom,ability investment remember run run run run run,,0,1,1,0,0.9574,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3247.jpg,Alternative incapable,Admatiquerecondue,identify successful remember,,1,1,1,0.7143,0.8214,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1385.jpg,1),1),I,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/165.jpg,exclusion saints,ecticationsoints,collection ability,,1,1,1,0.5,0.6111,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4329.jpg,anciennes,anciennes,environment,,0,1,1,0,0.6364,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1639.jpg,repris,repris,respond commercial car run run run run run,,0,1,1,0,0.881,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/335.jpg,analyser Jack,ccooooiiosssss,responsibility choice,,1,1,1,1,0.8571,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/625.jpg,immy,immy,impact,,0,1,1,0,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/238.jpg,things Wat,imparti,collection,THINGS WAT,1,1,1,0.9,1,0.8
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/921.jpg,rote,rote,might,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3778.jpg,venu,venu,identify,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1207.jpg,forces,forces,Democrat car,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3192.jpg,élect,élect,different remember run run run run run,,0,1,1,0,0.9474,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2384.jpg,70,70,difference remember run run run run run,,0,1,1,0,1,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4276.jpg,collected,resported,relationship I run run run run run,,1,1,1,0.6667,0.9706,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2033.jpg,Construction,Construction,certainly suddenly,,0,1,1,0,0.8889,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/155.jpg,exercised,exercised,its president,,0,1,1,0,0.7692,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/515.jpg,inhabited,inhabited,financial,,0,1,1,0,0.7778,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/432.jpg,étant,étant,identify international remember run run run run,,0,1,1,0,0.9362,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2231.jpg,fishing,fishing,feeling,,0,1,1,0,0.4286,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1762.jpg,dor,dor,door,,0,1,1,0,0.25,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3163.jpg,ous Said,ousSald,ask build,,1,1,1,0.25,0.6667,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/4537.jpg,ouri,ouri,adult,,0,1,1,0,0.8,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2870.jpg,irts Phy,Phy,life fly,,0.5,1,1,0.625,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/1312.jpg,wond,wond,spend,,0,1,1,0,0.6,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/683.jpg,Prim,Prim,PM,,0,1,1,0,0.75,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3178.jpg,cember,cember,continue,,0,1,1,0,0.875,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/3306.jpg,orage,orager,president,,1,1,1,0.1667,0.7778,1
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2835.jpg,Phys,Phys,physical throughout run run run run,Phys,0,1,0,0,0.9143,0
/home/jasroop.dhindsa/token-ocr-eval/finetune_v1/gradual/new_evaluation_blur/2320.jpg,weakness,weakness,traditional remember run run run run on,,0,1,1,0,0.9231,1
